CaseId,Activity,enabled_time,StartTime,EndTime,Resource
502,Prepare acceptance pack,2025-03-14 10:33:47.928997+02:00,2025-03-14 10:33:47.928997+02:00,2025-03-14 11:03:54.447520+02:00,Loan Officer_2
628,Check credit history,2025-03-14 10:34:48.571238+02:00,2025-03-14 11:10:31.589283+02:00,2025-03-14 11:40:36.565092+02:00,Clerk_4
628,AML Check,2025-03-14 10:34:48.571238+02:00,2025-03-14 10:34:48.571238+02:00,2025-03-14 11:04:50.120948+02:00,AML Investigator_1
628,Appraise property,2025-03-14 10:34:48.571238+02:00,2025-03-17 15:54:33.693910+02:00,2025-03-17 16:26:51.006437+02:00,Appraiser_0
629,Check credit history,2025-03-14 10:39:20.715597+02:00,2025-03-14 11:14:03.229015+02:00,2025-03-14 11:45:28.650255+02:00,Clerk_7
629,Appraise property,2025-03-14 10:39:20.715597+02:00,2025-03-17 16:17:35.413556+02:00,2025-03-17 16:50:03.323177+02:00,Appraiser_1
629,AML Check,2025-03-14 10:39:20.715597+02:00,2025-03-14 10:39:20.715597+02:00,2025-03-14 11:10:28.780979+02:00,AML Investigator_3
576,Assess loan risk,2025-03-14 10:40:40.561019+02:00,2025-03-14 10:40:40.561019+02:00,2025-03-14 11:15:18.638619+02:00,Loan Officer_0
537,Approve and post home insurance quote,2025-03-14 10:40:53.711030+02:00,2025-03-14 10:40:53.711030+02:00,2025-03-14 11:12:04.125812+02:00,Loan Officer_1
634,Check application form completeness,2025-03-14 10:45:00.646000+02:00,2025-03-14 11:14:32.298500+02:00,2025-03-14 11:45:20.288399+02:00,Clerk_8
574,Design loan offer,2025-03-14 10:45:08.929827+02:00,2025-03-14 10:45:08.929827+02:00,2025-03-14 11:15:21.774729+02:00,Loan Officer_4
572,Approve Loan Offer,2025-03-14 10:45:35.830756+02:00,2025-03-14 11:38:42.968748+02:00,2025-03-14 12:09:25.008700+02:00,Senior Officer_2
566,Prepare home insurance quote,2025-03-14 10:53:35.487628+02:00,2025-03-14 11:24:19.562036+02:00,2025-03-14 11:55:52.619959+02:00,Clerk_6
566,Prepare acceptance pack,2025-03-14 10:53:35.487628+02:00,2025-03-14 10:53:35.487628+02:00,2025-03-14 11:23:46.677089+02:00,Loan Officer_8
630,Check credit history,2025-03-14 10:53:57.275502+02:00,2025-03-14 11:24:30.879491+02:00,2025-03-14 11:55:11.790529+02:00,Clerk_2
630,AML Check,2025-03-14 10:53:57.275502+02:00,2025-03-14 10:53:57.275502+02:00,2025-03-14 11:24:19.418296+02:00,AML Investigator_2
630,Appraise property,2025-03-14 10:53:57.275502+02:00,2025-03-17 16:26:51.006437+02:00,2025-03-17 16:58:13.974692+02:00,Appraiser_0
591,Check application form completeness,2025-03-14 10:56:20.285678+02:00,2025-03-14 11:36:03.085842+02:00,2025-03-14 12:09:49.340165+02:00,Clerk_5
577,Assess loan risk,2025-03-14 10:57:21.262269+02:00,2025-03-14 10:57:27.537053+02:00,2025-03-14 11:29:10.979292+02:00,Loan Officer_7
575,Reject application,2025-03-14 10:57:27.537053+02:00,2025-03-14 11:36:23.109290+02:00,2025-03-14 12:09:19.821275+02:00,Clerk_1
635,Check application form completeness,2025-03-14 11:00:00.646000+02:00,2025-03-14 11:37:34.861629+02:00,2025-03-14 12:07:49.998966+02:00,Clerk_0
551,Check application form completeness,2025-03-14 11:00:02.876277+02:00,2025-03-14 11:38:24.326721+02:00,2025-03-14 12:12:00.252024+02:00,Clerk_3
555,Approve Loan Offer,2025-03-14 11:01:06.907056+02:00,2025-03-14 11:55:28.756182+02:00,2025-03-14 12:28:48.296732+02:00,Senior Officer_1
559,Design loan offer,2025-03-14 11:01:34.085320+02:00,2025-03-14 11:01:34.085320+02:00,2025-03-14 11:32:12.159195+02:00,Loan Officer_3
502,Approve and send acceptance pack,2025-03-14 11:03:54.447520+02:00,2025-03-14 11:03:54.447520+02:00,2025-03-14 11:36:58.436057+02:00,Loan Officer_6
518,Design loan offer,2025-03-14 11:05:13.163057+02:00,2025-03-14 11:05:13.163057+02:00,2025-03-14 11:38:08.689194+02:00,Loan Officer_2
526,Approve and post home insurance quote,2025-03-14 11:05:42.147118+02:00,2025-03-14 11:07:51.348845+02:00,2025-03-14 11:41:37.928735+02:00,Loan Officer_5
631,AML Check,2025-03-14 11:06:04.429948+02:00,2025-03-14 11:06:04.429948+02:00,2025-03-14 11:36:15.069420+02:00,AML Investigator_0
631,Check credit history,2025-03-14 11:06:04.429948+02:00,2025-03-14 11:40:36.565092+02:00,2025-03-14 12:11:35.502948+02:00,Clerk_4
631,Appraise property,2025-03-14 11:06:04.429948+02:00,2025-03-17 16:50:03.323177+02:00,2025-03-18 09:20:10.725589+02:00,Appraiser_1
544,Approve and post home insurance quote,2025-03-14 11:06:32.292667+02:00,2025-03-14 11:12:04.125812+02:00,2025-03-14 11:47:43.613923+02:00,Loan Officer_1
537,Consider re-design loan offer,2025-03-14 11:12:04.125812+02:00,2025-03-14 12:09:25.008700+02:00,2025-03-14 12:43:19.467492+02:00,Senior Officer_2
636,Check application form completeness,2025-03-14 11:15:00.646000+02:00,2025-03-14 11:45:20.288399+02:00,2025-03-14 12:18:30.256971+02:00,Clerk_8
576,Design loan offer,2025-03-14 11:15:18.638619+02:00,2025-03-14 11:15:18.638619+02:00,2025-03-14 11:49:46.538012+02:00,Loan Officer_0
574,Approve Loan Offer,2025-03-14 11:15:21.774729+02:00,2025-03-14 12:12:54.466881+02:00,2025-03-14 12:43:11.003301+02:00,Senior Officer_0
578,Assess loan risk,2025-03-14 11:17:56.379322+02:00,2025-03-14 11:17:56.379322+02:00,2025-03-14 11:50:25.418944+02:00,Loan Officer_4
566,Approve and send acceptance pack,2025-03-14 11:23:46.677089+02:00,2025-03-14 11:23:46.677089+02:00,2025-03-14 11:54:09.554245+02:00,Loan Officer_8
632,AML Check,2025-03-14 11:24:19.562036+02:00,2025-03-14 11:24:19.562036+02:00,2025-03-14 11:55:34.499746+02:00,AML Investigator_1
632,Check credit history,2025-03-14 11:24:19.562036+02:00,2025-03-14 11:45:28.650255+02:00,2025-03-14 12:17:52.422143+02:00,Clerk_7
632,Appraise property,2025-03-14 11:24:19.562036+02:00,2025-03-17 16:58:13.974692+02:00,2025-03-18 09:28:46.351110+02:00,Appraiser_0
568,Prepare home insurance quote,2025-03-14 11:25:23.681378+02:00,2025-03-14 11:55:11.790529+02:00,2025-03-14 12:26:04.401286+02:00,Clerk_2
568,Prepare acceptance pack,2025-03-14 11:25:23.681378+02:00,2025-03-14 11:29:10.979292+02:00,2025-03-14 11:59:51.800540+02:00,Loan Officer_7
577,Design loan offer,2025-03-14 11:29:10.979292+02:00,2025-03-14 11:32:12.159195+02:00,2025-03-14 12:02:15.395098+02:00,Loan Officer_3
637,Check application form completeness,2025-03-14 11:30:00.646000+02:00,2025-03-14 11:55:52.619959+02:00,2025-03-14 12:28:35.210742+02:00,Clerk_6
559,Approve Loan Offer,2025-03-14 11:32:12.159195+02:00,2025-03-14 12:28:48.296732+02:00,2025-03-14 13:00:29.470812+02:00,Senior Officer_1
633,AML Check,2025-03-14 11:37:34.861629+02:00,2025-03-14 11:37:34.861629+02:00,2025-03-14 12:08:07.584788+02:00,AML Investigator_3
633,Check credit history,2025-03-14 11:37:34.861629+02:00,2025-03-14 12:07:49.998966+02:00,2025-03-14 12:39:54.842785+02:00,Clerk_0
633,Appraise property,2025-03-14 11:37:34.861629+02:00,2025-03-18 09:20:10.725589+02:00,2025-03-18 09:51:03.160222+02:00,Appraiser_1
518,Approve Loan Offer,2025-03-14 11:38:08.689194+02:00,2025-03-14 12:43:11.003301+02:00,2025-03-14 13:14:42.248161+02:00,Senior Officer_0
502,Approve and post home insurance quote,2025-03-14 11:38:24.326721+02:00,2025-03-14 11:38:24.326721+02:00,2025-03-14 12:09:41.757365+02:00,Loan Officer_6
547,Design loan offer,2025-03-14 11:38:41.560375+02:00,2025-03-14 11:38:41.560375+02:00,2025-03-14 12:11:51.457090+02:00,Loan Officer_2
571,Design loan offer,2025-03-14 11:38:42.968748+02:00,2025-03-14 11:41:37.928735+02:00,2025-03-14 12:12:03.853508+02:00,Loan Officer_5
511,Check application form completeness,2025-03-14 11:39:30.507412+02:00,2025-03-14 12:09:19.821275+02:00,2025-03-14 12:45:34.526617+02:00,Clerk_1
579,Assess loan risk,2025-03-14 11:39:53.323101+02:00,2025-03-14 11:47:43.613923+02:00,2025-03-14 12:19:16.286710+02:00,Loan Officer_1
526,Approve application,2025-03-14 11:41:37.928735+02:00,2025-03-14 12:09:49.340165+02:00,2025-03-14 12:42:26.103246+02:00,Clerk_5
638,Check application form completeness,2025-03-14 11:45:00.646000+02:00,2025-03-14 12:11:35.502948+02:00,2025-03-14 12:42:06.945834+02:00,Clerk_4
634,Check credit history,2025-03-14 11:45:20.288399+02:00,2025-03-14 12:12:00.252024+02:00,2025-03-14 12:43:25.327826+02:00,Clerk_3
634,Appraise property,2025-03-14 11:45:20.288399+02:00,2025-03-18 09:28:46.351110+02:00,2025-03-18 10:01:19.364546+02:00,Appraiser_0
634,AML Check,2025-03-14 11:45:20.288399+02:00,2025-03-14 11:45:20.288399+02:00,2025-03-14 12:15:21.859923+02:00,AML Investigator_2
544,Approve application,2025-03-14 11:47:43.613923+02:00,2025-03-14 12:17:52.422143+02:00,2025-03-14 12:49:33.640911+02:00,Clerk_7
580,Assess loan risk,2025-03-14 11:49:08.147230+02:00,2025-03-14 11:49:46.538012+02:00,2025-03-14 12:20:30.786839+02:00,Loan Officer_0
576,Approve Loan Offer,2025-03-14 11:49:46.538012+02:00,2025-03-14 12:43:19.467492+02:00,2025-03-14 13:13:23.339758+02:00,Senior Officer_2
578,Design loan offer,2025-03-14 11:50:25.418944+02:00,2025-03-14 11:50:25.418944+02:00,2025-03-14 12:20:29.145664+02:00,Loan Officer_4
570,Prepare acceptance pack,2025-03-14 11:55:28.756182+02:00,2025-03-14 11:55:28.756182+02:00,2025-03-14 12:30:59.380314+02:00,Loan Officer_8
570,Prepare home insurance quote,2025-03-14 11:55:28.756182+02:00,2025-03-14 12:18:30.256971+02:00,2025-03-14 12:48:37.578060+02:00,Clerk_8
566,Approve and post home insurance quote,2025-03-14 11:55:52.619959+02:00,2025-03-14 11:59:51.800540+02:00,2025-03-14 12:30:34.038233+02:00,Loan Officer_7
568,Approve and send acceptance pack,2025-03-14 11:59:51.800540+02:00,2025-03-14 12:02:15.395098+02:00,2025-03-14 12:32:52.210757+02:00,Loan Officer_3
639,Check application form completeness,2025-03-14 12:00:00.646000+02:00,2025-03-14 12:26:04.401286+02:00,2025-03-14 12:56:35.883705+02:00,Clerk_2
577,Approve Loan Offer,2025-03-14 12:02:15.395098+02:00,2025-03-14 13:00:29.470812+02:00,2025-03-14 13:38:08.345433+02:00,Senior Officer_1
635,Check credit history,2025-03-14 12:07:49.998966+02:00,2025-03-14 12:28:35.210742+02:00,2025-03-14 13:00:12.669440+02:00,Clerk_6
635,Appraise property,2025-03-14 12:07:49.998966+02:00,2025-03-18 09:51:03.160222+02:00,2025-03-18 10:22:24.737331+02:00,Appraiser_1
635,AML Check,2025-03-14 12:07:49.998966+02:00,2025-03-14 12:07:49.998966+02:00,2025-03-14 12:38:43.912397+02:00,AML Investigator_0
572,Design loan offer,2025-03-14 12:09:25.008700+02:00,2025-03-14 12:09:41.757365+02:00,2025-03-14 12:43:16.051224+02:00,Loan Officer_6
502,Approve application,2025-03-14 12:09:41.757365+02:00,2025-03-14 12:39:54.842785+02:00,2025-03-14 13:11:04.327939+02:00,Clerk_0
591,AML Check,2025-03-14 12:09:49.340165+02:00,2025-03-14 12:09:49.340165+02:00,2025-03-14 12:40:04.404865+02:00,AML Investigator_1
591,Appraise property,2025-03-14 12:09:49.340165+02:00,2025-03-18 10:01:19.364546+02:00,2025-03-18 10:32:10.521630+02:00,Appraiser_0
591,Check credit history,2025-03-14 12:09:49.340165+02:00,2025-03-14 12:42:06.945834+02:00,2025-03-14 13:13:06.025716+02:00,Clerk_4
581,Assess loan risk,2025-03-14 12:09:53.748268+02:00,2025-03-14 12:11:51.457090+02:00,2025-03-14 12:42:07.290687+02:00,Loan Officer_2
547,Approve Loan Offer,2025-03-14 12:11:51.457090+02:00,2025-03-14 13:13:23.339758+02:00,2025-03-14 13:44:03.642675+02:00,Senior Officer_2
551,Check credit history,2025-03-14 12:12:00.252024+02:00,2025-03-14 12:42:26.103246+02:00,2025-03-14 13:13:01.297023+02:00,Clerk_5
551,Appraise property,2025-03-14 12:12:00.252024+02:00,2025-03-18 10:22:24.737331+02:00,2025-03-18 10:53:04.487834+02:00,Appraiser_1
551,AML Check,2025-03-14 12:12:00.252024+02:00,2025-03-14 12:12:00.252024+02:00,2025-03-14 12:42:24.470285+02:00,AML Investigator_3
571,Approve Loan Offer,2025-03-14 12:12:03.853508+02:00,2025-03-14 13:14:42.248161+02:00,2025-03-14 13:45:08.302418+02:00,Senior Officer_0
520,Design loan offer,2025-03-14 12:12:54.466881+02:00,2025-03-14 12:12:54.466881+02:00,2025-03-14 12:44:33.253469+02:00,Loan Officer_5
640,Check application form completeness,2025-03-14 12:15:00.646000+02:00,2025-03-14 12:43:25.327826+02:00,2025-03-14 13:14:30.420377+02:00,Clerk_3
636,Appraise property,2025-03-14 12:18:30.256971+02:00,2025-03-18 10:32:10.521630+02:00,2025-03-18 11:04:31.416687+02:00,Appraiser_0
636,AML Check,2025-03-14 12:18:30.256971+02:00,2025-03-14 12:18:30.256971+02:00,2025-03-14 12:48:42.398196+02:00,AML Investigator_2
636,Check credit history,2025-03-14 12:18:30.256971+02:00,2025-03-14 12:45:34.526617+02:00,2025-03-14 13:15:48.901822+02:00,Clerk_1
579,Reject application,2025-03-14 12:19:16.286710+02:00,2025-03-14 12:48:37.578060+02:00,2025-03-14 13:18:48.934783+02:00,Clerk_8
578,Approve Loan Offer,2025-03-14 12:20:29.145664+02:00,2025-03-14 13:38:08.345433+02:00,2025-03-14 14:09:57.920492+02:00,Senior Officer_1
580,Design loan offer,2025-03-14 12:20:30.786839+02:00,2025-03-14 12:20:30.786839+02:00,2025-03-14 12:54:16.638251+02:00,Loan Officer_1
582,Assess loan risk,2025-03-14 12:20:45.863464+02:00,2025-03-14 12:20:45.863464+02:00,2025-03-14 12:50:53.395973+02:00,Loan Officer_4
568,Approve and post home insurance quote,2025-03-14 12:26:04.401286+02:00,2025-03-14 12:26:04.401286+02:00,2025-03-14 12:56:53.009472+02:00,Loan Officer_0
637,Appraise property,2025-03-14 12:28:35.210742+02:00,2025-03-18 10:53:04.487834+02:00,2025-03-18 11:25:56.786855+02:00,Appraiser_1
637,AML Check,2025-03-14 12:28:35.210742+02:00,2025-03-14 12:38:43.912397+02:00,2025-03-14 13:08:57.913079+02:00,AML Investigator_0
637,Check credit history,2025-03-14 12:28:35.210742+02:00,2025-03-14 12:49:33.640911+02:00,2025-03-14 13:20:50.588677+02:00,Clerk_7
555,Design loan offer,2025-03-14 12:28:48.296732+02:00,2025-03-14 12:30:34.038233+02:00,2025-03-14 13:00:44.974444+02:00,Loan Officer_7
641,Check application form completeness,2025-03-14 12:30:00.646000+02:00,2025-03-14 12:56:35.883705+02:00,2025-03-14 13:26:46.260010+02:00,Clerk_2
566,Consider re-design loan offer,2025-03-14 12:30:34.038233+02:00,2025-03-14 13:44:03.642675+02:00,2025-03-14 14:14:49.762983+02:00,Senior Officer_2
570,Approve and send acceptance pack,2025-03-14 12:30:59.380314+02:00,2025-03-14 12:30:59.380314+02:00,2025-03-14 13:01:46.662184+02:00,Loan Officer_8
584,Assess loan risk,2025-03-14 12:40:34.884858+02:00,2025-03-14 12:40:34.884858+02:00,2025-03-14 13:11:35.185022+02:00,Loan Officer_3
638,Appraise property,2025-03-14 12:42:06.945834+02:00,2025-03-18 11:04:31.416687+02:00,2025-03-18 11:35:28.062826+02:00,Appraiser_0
638,Check credit history,2025-03-14 12:42:06.945834+02:00,2025-03-14 13:00:12.669440+02:00,2025-03-14 13:30:39.623757+02:00,Clerk_6
638,AML Check,2025-03-14 12:42:06.945834+02:00,2025-03-14 12:42:06.945834+02:00,2025-03-14 13:12:16.772543+02:00,AML Investigator_1
581,Reject application,2025-03-14 12:42:07.290687+02:00,2025-03-14 13:11:04.327939+02:00,2025-03-14 13:44:42.396317+02:00,Clerk_0
574,Prepare home insurance quote,2025-03-14 12:43:11.003301+02:00,2025-03-14 13:13:01.297023+02:00,2025-03-14 13:44:26.990036+02:00,Clerk_5
574,Prepare acceptance pack,2025-03-14 12:43:11.003301+02:00,2025-03-14 12:43:11.003301+02:00,2025-03-14 13:13:50.446422+02:00,Loan Officer_2
572,Approve Loan Offer,2025-03-14 12:43:16.051224+02:00,2025-03-14 13:45:08.302418+02:00,2025-03-14 14:15:33.993002+02:00,Senior Officer_0
537,Cancel application,2025-03-14 12:43:19.467492+02:00,2025-03-14 13:13:06.025716+02:00,2025-03-14 13:44:05.829703+02:00,Clerk_4
520,Approve Loan Offer,2025-03-14 12:44:33.253469+02:00,2025-03-14 14:09:57.920492+02:00,2025-03-14 14:42:29.578533+02:00,Senior Officer_1
642,Check application form completeness,2025-03-14 12:45:00.646000+02:00,2025-03-14 13:14:30.420377+02:00,2025-03-14 13:44:37.009359+02:00,Clerk_3
511,AML Check,2025-03-14 12:45:34.526617+02:00,2025-03-14 12:45:34.526617+02:00,2025-03-14 13:16:56.740067+02:00,AML Investigator_3
511,Check credit history,2025-03-14 12:45:34.526617+02:00,2025-03-14 13:15:48.901822+02:00,2025-03-14 13:47:09.210061+02:00,Clerk_1
511,Appraise property,2025-03-14 12:45:34.526617+02:00,2025-03-18 11:25:56.786855+02:00,2025-03-18 11:58:35.073703+02:00,Appraiser_1
570,Approve and post home insurance quote,2025-03-14 12:48:37.578060+02:00,2025-03-14 12:48:37.578060+02:00,2025-03-14 13:19:54.107215+02:00,Loan Officer_6
582,Design loan offer,2025-03-14 12:50:53.395973+02:00,2025-03-14 12:50:53.395973+02:00,2025-03-14 13:21:18.977226+02:00,Loan Officer_5
585,Assess loan risk,2025-03-14 12:52:51.636919+02:00,2025-03-14 12:52:51.636919+02:00,2025-03-14 13:24:58.669603+02:00,Loan Officer_4
580,Approve Loan Offer,2025-03-14 12:54:16.638251+02:00,2025-03-14 14:14:49.762983+02:00,2025-03-14 14:45:20.722653+02:00,Senior Officer_2
639,AML Check,2025-03-14 12:56:35.883705+02:00,2025-03-14 12:56:35.883705+02:00,2025-03-14 13:32:13.306200+02:00,AML Investigator_2
639,Appraise property,2025-03-14 12:56:35.883705+02:00,2025-03-18 11:35:28.062826+02:00,2025-03-18 12:07:26.660655+02:00,Appraiser_0
639,Check credit history,2025-03-14 12:56:35.883705+02:00,2025-03-14 13:18:48.934783+02:00,2025-03-14 13:49:08.436261+02:00,Clerk_8
568,Approve application,2025-03-14 12:56:53.009472+02:00,2025-03-14 13:20:50.588677+02:00,2025-03-14 13:52:40.248746+02:00,Clerk_7
643,Check application form completeness,2025-03-14 13:00:00.646000+02:00,2025-03-14 13:26:46.260010+02:00,2025-03-14 13:58:35.841264+02:00,Clerk_2
559,Prepare home insurance quote,2025-03-14 13:00:29.470812+02:00,2025-03-14 13:30:39.623757+02:00,2025-03-14 14:01:12.565374+02:00,Clerk_6
559,Prepare acceptance pack,2025-03-14 13:00:29.470812+02:00,2025-03-14 13:00:29.470812+02:00,2025-03-14 13:34:20.987211+02:00,Loan Officer_1
555,Approve Loan Offer,2025-03-14 13:00:44.974444+02:00,2025-03-14 14:15:33.993002+02:00,2025-03-14 14:46:47.537819+02:00,Senior Officer_0
586,Assess loan risk,2025-03-14 13:10:49.529679+02:00,2025-03-14 13:10:49.529679+02:00,2025-03-14 13:41:39.612453+02:00,Loan Officer_0
584,Reject application,2025-03-14 13:11:35.185022+02:00,2025-03-14 13:44:05.829703+02:00,2025-03-14 14:15:26.658337+02:00,Clerk_4
576,Prepare home insurance quote,2025-03-14 13:13:23.339758+02:00,2025-03-14 13:44:26.990036+02:00,2025-03-14 14:17:44.076782+02:00,Clerk_5
576,Prepare acceptance pack,2025-03-14 13:13:23.339758+02:00,2025-03-14 13:13:23.339758+02:00,2025-03-14 13:46:53.897844+02:00,Loan Officer_7
574,Approve and send acceptance pack,2025-03-14 13:13:50.446422+02:00,2025-03-14 13:13:50.446422+02:00,2025-03-14 13:43:54.511913+02:00,Loan Officer_8
640,AML Check,2025-03-14 13:14:30.420377+02:00,2025-03-14 13:14:30.420377+02:00,2025-03-14 13:44:39.373359+02:00,AML Investigator_0
640,Appraise property,2025-03-14 13:14:30.420377+02:00,2025-03-18 11:58:35.073703+02:00,2025-03-18 12:29:55.208143+02:00,Appraiser_1
640,Check credit history,2025-03-14 13:14:30.420377+02:00,2025-03-14 13:44:37.009359+02:00,2025-03-14 14:15:23.774031+02:00,Clerk_3
518,Prepare acceptance pack,2025-03-14 13:14:42.248161+02:00,2025-03-14 13:14:42.248161+02:00,2025-03-14 13:44:50.042288+02:00,Loan Officer_3
518,Prepare home insurance quote,2025-03-14 13:14:42.248161+02:00,2025-03-14 13:44:42.396317+02:00,2025-03-14 14:14:48.449850+02:00,Clerk_0
644,Check application form completeness,2025-03-14 13:15:00.646000+02:00,2025-03-14 13:47:09.210061+02:00,2025-03-14 14:18:13.627178+02:00,Clerk_1
570,Approve application,2025-03-14 13:19:54.107215+02:00,2025-03-14 13:49:08.436261+02:00,2025-03-14 14:21:03.500234+02:00,Clerk_8
582,Approve Loan Offer,2025-03-14 13:21:18.977226+02:00,2025-03-14 14:42:29.578533+02:00,2025-03-14 15:13:02.788069+02:00,Senior Officer_1
546,Assess loan risk,2025-03-14 13:22:57.567627+02:00,2025-03-14 13:22:57.567627+02:00,2025-03-14 13:53:42.121786+02:00,Loan Officer_2
585,Reject application,2025-03-14 13:24:58.669603+02:00,2025-03-14 13:52:40.248746+02:00,2025-03-14 14:22:52.365146+02:00,Clerk_7
641,Return application back to applicant,2025-03-14 13:26:46.260010+02:00,2025-03-14 13:58:35.841264+02:00,2025-03-14 14:28:44.783712+02:00,Clerk_2
645,Check application form completeness,2025-03-14 13:30:00.646000+02:00,2025-03-14 14:01:12.565374+02:00,2025-03-14 14:33:58.703858+02:00,Clerk_6
559,Approve and send acceptance pack,2025-03-14 13:34:20.987211+02:00,2025-03-14 13:34:20.987211+02:00,2025-03-14 14:06:02.478889+02:00,Loan Officer_6
